32,5.092e-08,0.000277631,9.14347e-05,
64,7.03e-08,0.00010843,8.38087e-05,
128,1.166e-07,0.000107763,8.43117e-05,
256,2.0538e-07,0.000109899,8.29252e-05,
512,3.8522e-07,0.000108349,8.58205e-05,
1024,7.3542e-07,0.000106411,8.45843e-05,
2048,1.43914e-06,0.000113663,9.01101e-05,
4096,2.85802e-06,0.000113857,9.03649e-05,
8192,5.73432e-06,0.000118379,9.24519e-05,
16384,1.13733e-05,0.000117378,0.000100231,
32768,2.27709e-05,0.00012239,0.000107449,
65536,4.54569e-05,0.000126016,0.000119683,
131072,9.1011e-05,0.000131564,0.000149148,
262144,0.000181835,0.000146866,0.000193098,
524288,0.000363662,0.000182898,0.000273498,
1.04858e+06,0.000728461,0.000257744,0.000492345,
2.09715e+06,0.0014876,0.000466791,0.000937,
4.1943e+06,0.0030192,0.00109099,0.00227221,
8.38861e+06,0.00600947,0.00239684,0.00468136,
1.67772e+07,0.0120027,0.00448622,0.00861944,
3.35544e+07,0.0240619,0.00960373,0.0173256,
6.71089e+07,0.0718397,0.0213674,0.0331513,
1.34218e+08,0.127555,0.0432811,0.0649085,
2.68435e+08,0.193606,0.08034,0.128686,
5.36871e+08,0.565668,0.175456,0.257972,
1.07374e+09,0.77183,0.323978,0.509105,
